label,index,num_edges,num_nodes,density,num_triangles,max_diameter,seed,subgraph_size,num_save,batch_size,timesteps,epochs,method,dataset
train,36,44,16,2.75,4,4,123,16,50,64,400,5,walk,cora
train,37,52,16,3.25,8,7,123,16,50,64,400,5,walk,cora
train,38,44,16,2.75,3,6,123,16,50,64,400,5,walk,cora
train,39,36,16,2.25,3,7,123,16,50,64,400,5,walk,cora
train,40,36,16,2.25,0,7,123,16,50,64,400,5,walk,cora
train,41,36,16,2.25,0,9,123,16,50,64,400,5,walk,cora
train,42,34,16,2.125,1,10,123,16,50,64,400,5,walk,cora
train,43,42,16,2.625,7,8,123,16,50,64,400,5,walk,cora
train,44,52,16,3.25,11,5,123,16,50,64,400,5,walk,cora
train,45,32,16,2.0,0,8,123,16,50,64,400,5,walk,cora
train,46,32,16,2.0,0,10,123,16,50,64,400,5,walk,cora
train,47,56,16,3.5,16,4,123,16,50,64,400,5,walk,cora
train,48,40,16,2.5,3,7,123,16,50,64,400,5,walk,cora
train,49,38,16,2.375,4,11,123,16,50,64,400,5,walk,cora
pred,0,54,16,3.375,9,6,123,16,50,64,400,5,walk,cora
pred,1,30,16,1.875,2,8,123,16,50,64,400,5,walk,cora
pred,2,30,16,1.875,0,7,123,16,50,64,400,5,walk,cora
pred,3,30,16,1.875,1,8,123,16,50,64,400,5,walk,cora
pred,4,21,16,1.3125,0,3,123,16,50,64,400,5,walk,cora
pred,5,18,16,1.125,1,2,123,16,50,64,400,5,walk,cora
pred,6,38,16,2.375,4,6,123,16,50,64,400,5,walk,cora
pred,7,15,16,0.9375,0,3,123,16,50,64,400,5,walk,cora
pred,8,24,16,1.5,0,4,123,16,50,64,400,5,walk,cora
pred,9,18,16,1.125,0,4,123,16,50,64,400,5,walk,cora
pred,10,18,16,1.125,0,5,123,16,50,64,400,5,walk,cora
pred,11,34,16,2.125,4,4,123,16,50,64,400,5,walk,cora
pred,12,31,16,1.9375,2,6,123,16,50,64,400,5,walk,cora
pred,13,18,16,1.125,0,6,123,16,50,64,400,5,walk,cora
pred,14,29,16,1.8125,2,8,123,16,50,64,400,5,walk,cora
pred,15,18,16,1.125,0,5,123,16,50,64,400,5,walk,cora
pred,16,19,16,1.1875,0,5,123,16,50,64,400,5,walk,cora
pred,17,20,16,1.25,0,3,123,16,50,64,400,5,walk,cora
pred,18,27,16,1.6875,1,6,123,16,50,64,400,5,walk,cora
pred,19,37,16,2.3125,2,8,123,16,50,64,400,5,walk,cora
pred,20,39,16,2.4375,5,6,123,16,50,64,400,5,walk,cora
pred,21,39,16,2.4375,5,6,123,16,50,64,400,5,walk,cora
pred,22,23,16,1.4375,1,4,123,16,50,64,400,5,walk,cora
pred,23,25,16,1.5625,0,6,123,16,50,64,400,5,walk,cora
pred,24,30,16,1.875,0,10,123,16,50,64,400,5,walk,cora
pred,25,23,16,1.4375,0,6,123,16,50,64,400,5,walk,cora
pred,26,44,16,2.75,4,6,123,16,50,64,400,5,walk,cora
pred,27,30,16,1.875,0,6,123,16,50,64,400,5,walk,cora
pred,28,24,16,1.5,0,6,123,16,50,64,400,5,walk,cora
pred,29,28,16,1.75,1,3,123,16,50,64,400,5,walk,cora
pred,30,21,16,1.3125,0,3,123,16,50,64,400,5,walk,cora
pred,31,31,16,1.9375,1,3,123,16,50,64,400,5,walk,cora
pred,32,28,16,1.75,0,7,123,16,50,64,400,5,walk,cora
pred,33,32,16,2.0,0,8,123,16,50,64,400,5,walk,cora
pred,34,24,16,1.5,0,9,123,16,50,64,400,5,walk,cora
pred,35,23,16,1.4375,1,7,123,16,50,64,400,5,walk,cora
pred,36,40,16,2.5,3,6,123,16,50,64,400,5,walk,cora
pred,37,28,16,1.75,1,4,123,16,50,64,400,5,walk,cora
pred,38,25,16,1.5625,0,3,123,16,50,64,400,5,walk,cora
pred,39,38,16,2.375,3,6,123,16,50,64,400,5,walk,cora
pred,40,24,16,1.5,1,4,123,16,50,64,400,5,walk,cora
pred,41,29,16,1.8125,1,8,123,16,50,64,400,5,walk,cora
pred,42,26,16,1.625,1,4,123,16,50,64,400,5,walk,cora
pred,43,21,16,1.3125,0,5,123,16,50,64,400,5,walk,cora
pred,44,20,16,1.25,0,7,123,16,50,64,400,5,walk,cora
pred,45,32,16,2.0,3,5,123,16,50,64,400,5,walk,cora
pred,46,26,16,1.625,2,5,123,16,50,64,400,5,walk,cora
pred,47,30,16,1.875,3,5,123,16,50,64,400,5,walk,cora
pred,48,15,16,0.9375,0,3,123,16,50,64,400,5,walk,cora
pred,49,43,16,2.6875,1,5,123,16,50,64,400,5,walk,cora
train,0,42,16,2.625,2,6,123,16,50,64,600,5,walk,cora
train,1,42,16,2.625,7,8,123,16,50,64,600,5,walk,cora
train,2,44,16,2.75,5,8,123,16,50,64,600,5,walk,cora
train,3,40,16,2.5,2,6,123,16,50,64,600,5,walk,cora
train,4,32,16,2.0,2,7,123,16,50,64,600,5,walk,cora
train,5,36,16,2.25,2,7,123,16,50,64,600,5,walk,cora
train,6,38,16,2.375,3,5,123,16,50,64,600,5,walk,cora
train,7,32,16,2.0,0,10,123,16,50,64,600,5,walk,cora
train,8,34,16,2.125,2,9,123,16,50,64,600,5,walk,cora
train,9,32,16,2.0,0,6,123,16,50,64,600,5,walk,cora
train,10,42,16,2.625,2,5,123,16,50,64,600,5,walk,cora
train,11,48,16,3.0,9,9,123,16,50,64,600,5,walk,cora
train,12,40,16,2.5,6,5,123,16,50,64,600,5,walk,cora
train,13,48,16,3.0,8,6,123,16,50,64,600,5,walk,cora
train,14,62,16,3.875,20,5,123,16,50,64,600,5,walk,cora
train,15,34,16,2.125,2,12,123,16,50,64,600,5,walk,cora
train,16,34,16,2.125,0,10,123,16,50,64,600,5,walk,cora
train,17,36,16,2.25,1,8,123,16,50,64,600,5,walk,cora
train,18,36,16,2.25,4,9,123,16,50,64,600,5,walk,cora
train,19,42,16,2.625,4,5,123,16,50,64,600,5,walk,cora
train,20,40,16,2.5,3,8,123,16,50,64,600,5,walk,cora
train,21,42,16,2.625,5,5,123,16,50,64,600,5,walk,cora
train,22,40,16,2.5,5,9,123,16,50,64,600,5,walk,cora
train,23,44,16,2.75,8,6,123,16,50,64,600,5,walk,cora
train,24,38,16,2.375,4,9,123,16,50,64,600,5,walk,cora
train,25,32,16,2.0,0,5,123,16,50,64,600,5,walk,cora
train,26,32,16,2.0,0,9,123,16,50,64,600,5,walk,cora
train,27,34,16,2.125,2,9,123,16,50,64,600,5,walk,cora
train,28,34,16,2.125,2,5,123,16,50,64,600,5,walk,cora
train,29,60,16,3.75,17,3,123,16,50,64,600,5,walk,cora
train,30,36,16,2.25,4,7,123,16,50,64,600,5,walk,cora
train,31,50,16,3.125,10,6,123,16,50,64,600,5,walk,cora
train,32,48,16,3.0,8,5,123,16,50,64,600,5,walk,cora
train,33,36,16,2.25,3,12,123,16,50,64,600,5,walk,cora
train,34,38,16,2.375,3,7,123,16,50,64,600,5,walk,cora
train,35,38,16,2.375,3,7,123,16,50,64,600,5,walk,cora
train,36,50,16,3.125,10,7,123,16,50,64,600,5,walk,cora
train,37,42,16,2.625,4,5,123,16,50,64,600,5,walk,cora
train,38,38,16,2.375,4,9,123,16,50,64,600,5,walk,cora
train,39,50,16,3.125,13,6,123,16,50,64,600,5,walk,cora
train,40,64,16,4.0,17,4,123,16,50,64,600,5,walk,cora
train,41,42,16,2.625,4,7,123,16,50,64,600,5,walk,cora
train,42,42,16,2.625,7,9,123,16,50,64,600,5,walk,cora
train,43,52,16,3.25,12,5,123,16,50,64,600,5,walk,cora
train,44,32,16,2.0,0,7,123,16,50,64,600,5,walk,cora
train,45,34,16,2.125,2,8,123,16,50,64,600,5,walk,cora
train,46,44,16,2.75,6,6,123,16,50,64,600,5,walk,cora
train,47,56,16,3.5,16,7,123,16,50,64,600,5,walk,cora
train,48,34,16,2.125,2,8,123,16,50,64,600,5,walk,cora
train,49,40,16,2.5,5,10,123,16,50,64,600,5,walk,cora
pred,0,17,16,1.0625,0,6,123,16,50,64,600,5,walk,cora
pred,1,18,16,1.125,0,3,123,16,50,64,600,5,walk,cora
pred,2,18,16,1.125,0,3,123,16,50,64,600,5,walk,cora
pred,3,29,16,1.8125,1,9,123,16,50,64,600,5,walk,cora
pred,4,22,16,1.375,1,3,123,16,50,64,600,5,walk,cora
pred,5,12,16,0.75,0,2,123,16,50,64,600,5,walk,cora
pred,6,18,16,1.125,0,2,123,16,50,64,600,5,walk,cora
pred,7,26,16,1.625,2,4,123,16,50,64,600,5,walk,cora
pred,8,30,16,1.875,2,6,123,16,50,64,600,5,walk,cora
pred,9,13,16,0.8125,0,3,123,16,50,64,600,5,walk,cora
pred,10,23,16,1.4375,2,3,123,16,50,64,600,5,walk,cora
pred,11,26,16,1.625,1,8,123,16,50,64,600,5,walk,cora
pred,12,20,16,1.25,1,4,123,16,50,64,600,5,walk,cora
pred,13,22,16,1.375,0,4,123,16,50,64,600,5,walk,cora
pred,14,23,16,1.4375,2,3,123,16,50,64,600,5,walk,cora
pred,15,22,16,1.375,0,4,123,16,50,64,600,5,walk,cora
pred,16,21,16,1.3125,0,5,123,16,50,64,600,5,walk,cora
pred,17,14,16,0.875,0,3,123,16,50,64,600,5,walk,cora
pred,18,22,16,1.375,0,5,123,16,50,64,600,5,walk,cora
pred,19,22,16,1.375,0,3,123,16,50,64,600,5,walk,cora
pred,20,20,16,1.25,1,3,123,16,50,64,600,5,walk,cora
pred,21,20,16,1.25,0,5,123,16,50,64,600,5,walk,cora
pred,22,8,16,0.5,0,2,123,16,50,64,600,5,walk,cora
pred,23,24,16,1.5,0,6,123,16,50,64,600,5,walk,cora
pred,24,16,16,1.0,0,4,123,16,50,64,600,5,walk,cora
pred,25,19,16,1.1875,0,3,123,16,50,64,600,5,walk,cora
pred,26,19,16,1.1875,0,6,123,16,50,64,600,5,walk,cora
pred,27,24,16,1.5,0,4,123,16,50,64,600,5,walk,cora
pred,28,21,16,1.3125,1,4,123,16,50,64,600,5,walk,cora
pred,29,19,16,1.1875,0,6,123,16,50,64,600,5,walk,cora
pred,30,18,16,1.125,0,4,123,16,50,64,600,5,walk,cora
pred,31,21,16,1.3125,0,5,123,16,50,64,600,5,walk,cora
pred,32,16,16,1.0,0,3,123,16,50,64,600,5,walk,cora
pred,33,20,16,1.25,0,4,123,16,50,64,600,5,walk,cora
pred,34,27,16,1.6875,1,3,123,16,50,64,600,5,walk,cora
pred,35,18,16,1.125,0,4,123,16,50,64,600,5,walk,cora
pred,36,28,16,1.75,2,6,123,16,50,64,600,5,walk,cora
pred,37,21,16,1.3125,1,2,123,16,50,64,600,5,walk,cora
pred,38,17,16,1.0625,0,2,123,16,50,64,600,5,walk,cora
pred,39,21,16,1.3125,1,5,123,16,50,64,600,5,walk,cora
pred,40,19,16,1.1875,0,3,123,16,50,64,600,5,walk,cora
pred,41,16,16,1.0,0,3,123,16,50,64,600,5,walk,cora
pred,42,26,16,1.625,1,6,123,16,50,64,600,5,walk,cora
pred,43,22,16,1.375,2,3,123,16,50,64,600,5,walk,cora
pred,44,36,16,2.25,6,5,123,16,50,64,600,5,walk,cora
pred,45,8,16,0.5,0,3,123,16,50,64,600,5,walk,cora
pred,46,19,16,1.1875,0,4,123,16,50,64,600,5,walk,cora
pred,47,13,16,0.8125,0,3,123,16,50,64,600,5,walk,cora
pred,48,21,16,1.3125,0,4,123,16,50,64,600,5,walk,cora
pred,49,27,16,1.6875,1,7,123,16,50,64,600,5,walk,cora
train,0,140,16,8.75,182,3,123,16,50,256,400,5,walk,chameleon
train,1,48,16,3.0,7,8,123,16,50,256,400,5,walk,chameleon
train,2,80,16,5.0,19,3,123,16,50,256,400,5,walk,chameleon
train,3,110,16,6.875,85,2,123,16,50,256,400,5,walk,chameleon
train,4,100,16,6.25,82,5,123,16,50,256,400,5,walk,chameleon
train,5,66,16,4.125,19,4,123,16,50,256,400,5,walk,chameleon
train,6,126,16,7.875,144,4,123,16,50,256,400,5,walk,chameleon
train,7,76,16,4.75,27,4,123,16,50,256,400,5,walk,chameleon
train,8,112,16,7.0,93,2,123,16,50,256,400,5,walk,chameleon
train,9,154,16,9.625,187,2,123,16,50,256,400,5,walk,chameleon
train,10,46,16,2.875,8,8,123,16,50,256,400,5,walk,chameleon
train,11,112,16,7.0,109,4,123,16,50,256,400,5,walk,chameleon
train,12,86,16,5.375,30,3,123,16,50,256,400,5,walk,chameleon
train,13,116,16,7.25,115,3,123,16,50,256,400,5,walk,chameleon
train,14,58,16,3.625,8,5,123,16,50,256,400,5,walk,chameleon
train,15,152,16,9.5,228,3,123,16,50,256,400,5,walk,chameleon
train,16,32,16,2.0,2,3,123,16,50,256,400,5,walk,chameleon
train,17,120,16,7.5,112,2,123,16,50,256,400,5,walk,chameleon
train,18,92,16,5.75,43,3,123,16,50,256,400,5,walk,chameleon
train,19,46,16,2.875,2,5,123,16,50,256,400,5,walk,chameleon
train,20,56,16,3.5,14,6,123,16,50,256,400,5,walk,chameleon
train,21,76,16,4.75,29,3,123,16,50,256,400,5,walk,chameleon
train,22,158,16,9.875,194,2,123,16,50,256,400,5,walk,chameleon
train,23,82,16,5.125,24,5,123,16,50,256,400,5,walk,chameleon
train,24,86,16,5.375,47,5,123,16,50,256,400,5,walk,chameleon
train,25,52,16,3.25,14,6,123,16,50,256,400,5,walk,chameleon
train,26,118,16,7.375,76,2,123,16,50,256,400,5,walk,chameleon
train,27,60,16,3.75,22,5,123,16,50,256,400,5,walk,chameleon
train,28,180,16,11.25,266,2,123,16,50,256,400,5,walk,chameleon
train,29,80,16,5.0,26,3,123,16,50,256,400,5,walk,chameleon
train,30,56,16,3.5,11,5,123,16,50,256,400,5,walk,chameleon
train,31,50,16,3.125,12,9,123,16,50,256,400,5,walk,chameleon
train,32,168,16,10.5,245,2,123,16,50,256,400,5,walk,chameleon
train,33,88,16,5.5,50,3,123,16,50,256,400,5,walk,chameleon
train,34,108,16,6.75,1,3,123,16,50,256,400,5,walk,chameleon
train,35,86,16,5.375,33,3,123,16,50,256,400,5,walk,chameleon
train,36,60,16,3.75,13,7,123,16,50,256,400,5,walk,chameleon
train,37,86,16,5.375,25,3,123,16,50,256,400,5,walk,chameleon
train,38,78,16,4.875,36,4,123,16,50,256,400,5,walk,chameleon
train,39,84,16,5.25,1,4,123,16,50,256,400,5,walk,chameleon
train,40,176,16,11.0,247,2,123,16,50,256,400,5,walk,chameleon
train,41,50,16,3.125,8,6,123,16,50,256,400,5,walk,chameleon
train,42,68,16,4.25,20,3,123,16,50,256,400,5,walk,chameleon
train,43,100,16,6.25,81,3,123,16,50,256,400,5,walk,chameleon
train,44,74,16,4.625,21,4,123,16,50,256,400,5,walk,chameleon
train,45,84,16,5.25,24,3,123,16,50,256,400,5,walk,chameleon
train,46,98,16,6.125,86,6,123,16,50,256,400,5,walk,chameleon
train,47,82,16,5.125,29,3,123,16,50,256,400,5,walk,chameleon
train,48,58,16,3.625,15,4,123,16,50,256,400,5,walk,chameleon
train,49,52,16,3.25,9,5,123,16,50,256,400,5,walk,chameleon
pred,0,111,16,6.9375,76,5,123,16,50,256,400,5,walk,chameleon
pred,1,66,16,4.125,12,5,123,16,50,256,400,5,walk,chameleon
pred,2,128,16,8.0,115,3,123,16,50,256,400,5,walk,chameleon
pred,3,82,16,5.125,34,4,123,16,50,256,400,5,walk,chameleon
pred,4,169,16,10.5625,216,2,123,16,50,256,400,5,walk,chameleon
pred,5,124,16,7.75,118,3,123,16,50,256,400,5,walk,chameleon
pred,6,108,16,6.75,44,3,123,16,50,256,400,5,walk,chameleon
pred,7,117,16,7.3125,78,3,123,16,50,256,400,5,walk,chameleon
pred,8,78,16,4.875,21,3,123,16,50,256,400,5,walk,chameleon
pred,9,122,16,7.625,93,3,123,16,50,256,400,5,walk,chameleon
pred,10,46,16,2.875,6,6,123,16,50,256,400,5,walk,chameleon
pred,11,82,16,5.125,33,3,123,16,50,256,400,5,walk,chameleon
pred,12,49,16,3.0625,4,4,123,16,50,256,400,5,walk,chameleon
pred,13,26,16,1.625,0,4,123,16,50,256,400,5,walk,chameleon
pred,14,75,16,4.6875,25,4,123,16,50,256,400,5,walk,chameleon
pred,15,74,16,4.625,15,4,123,16,50,256,400,5,walk,chameleon
pred,16,89,16,5.5625,50,4,123,16,50,256,400,5,walk,chameleon
pred,17,114,16,7.125,84,3,123,16,50,256,400,5,walk,chameleon
pred,18,164,16,10.25,212,2,123,16,50,256,400,5,walk,chameleon
pred,19,65,16,4.0625,13,3,123,16,50,256,400,5,walk,chameleon
pred,20,86,16,5.375,39,4,123,16,50,256,400,5,walk,chameleon
pred,21,84,16,5.25,40,4,123,16,50,256,400,5,walk,chameleon
pred,22,135,16,8.4375,119,3,123,16,50,256,400,5,walk,chameleon
pred,23,153,16,9.5625,157,2,123,16,50,256,400,5,walk,chameleon
pred,24,52,16,3.25,6,5,123,16,50,256,400,5,walk,chameleon
pred,25,67,16,4.1875,12,3,123,16,50,256,400,5,walk,chameleon
pred,26,176,16,11.0,219,2,123,16,50,256,400,5,walk,chameleon
pred,27,58,16,3.625,15,5,123,16,50,256,400,5,walk,chameleon
pred,28,93,16,5.8125,36,3,123,16,50,256,400,5,walk,chameleon
pred,29,96,16,6.0,22,3,123,16,50,256,400,5,walk,chameleon
pred,30,106,16,6.625,82,5,123,16,50,256,400,5,walk,chameleon
pred,31,61,16,3.8125,7,4,123,16,50,256,400,5,walk,chameleon
pred,32,108,16,6.75,87,4,123,16,50,256,400,5,walk,chameleon
pred,33,61,16,3.8125,16,5,123,16,50,256,400,5,walk,chameleon
pred,34,166,16,10.375,223,3,123,16,50,256,400,5,walk,chameleon
pred,35,64,16,4.0,16,6,123,16,50,256,400,5,walk,chameleon
pred,36,208,16,13.0,365,2,123,16,50,256,400,5,walk,chameleon
pred,37,58,16,3.625,13,6,123,16,50,256,400,5,walk,chameleon
pred,38,56,16,3.5,11,4,123,16,50,256,400,5,walk,chameleon
pred,39,93,16,5.8125,35,3,123,16,50,256,400,5,walk,chameleon
pred,40,125,16,7.8125,78,2,123,16,50,256,400,5,walk,chameleon
pred,41,100,16,6.25,48,4,123,16,50,256,400,5,walk,chameleon
pred,42,88,16,5.5,41,4,123,16,50,256,400,5,walk,chameleon
pred,43,64,16,4.0,6,5,123,16,50,256,400,5,walk,chameleon
pred,44,74,16,4.625,23,3,123,16,50,256,400,5,walk,chameleon
pred,45,123,16,7.6875,91,3,123,16,50,256,400,5,walk,chameleon
pred,46,74,16,4.625,18,4,123,16,50,256,400,5,walk,chameleon
pred,47,51,16,3.1875,12,8,123,16,50,256,400,5,walk,chameleon
pred,48,61,16,3.8125,14,5,123,16,50,256,400,5,walk,chameleon
pred,49,120,16,7.5,87,3,123,16,50,256,400,5,walk,chameleon
train,0,36,16,2.25,1,10,123,16,50,256,400,5,walk,BlogCatalog
train,1,34,16,2.125,1,7,123,16,50,256,400,5,walk,BlogCatalog
train,2,44,16,2.75,2,7,123,16,50,256,400,5,walk,BlogCatalog
train,3,72,16,4.5,24,4,123,16,50,256,400,5,walk,BlogCatalog
train,4,44,16,2.75,3,7,123,16,50,256,400,5,walk,BlogCatalog
train,5,38,16,2.375,2,10,123,16,50,256,400,5,walk,BlogCatalog
train,6,40,16,2.5,3,7,123,16,50,256,400,5,walk,BlogCatalog
train,7,48,16,3.0,8,7,123,16,50,256,400,5,walk,BlogCatalog
train,8,42,16,2.625,1,6,123,16,50,256,400,5,walk,BlogCatalog
train,9,40,16,2.5,1,7,123,16,50,256,400,5,walk,BlogCatalog
train,10,36,16,2.25,1,9,123,16,50,256,400,5,walk,BlogCatalog
train,11,40,16,2.5,2,8,123,16,50,256,400,5,walk,BlogCatalog
train,12,118,16,7.375,88,4,123,16,50,256,400,5,walk,BlogCatalog
train,13,42,16,2.625,3,6,123,16,50,256,400,5,walk,BlogCatalog
train,14,46,16,2.875,6,5,123,16,50,256,400,5,walk,BlogCatalog
train,15,38,16,2.375,3,8,123,16,50,256,400,5,walk,BlogCatalog
train,16,38,16,2.375,1,7,123,16,50,256,400,5,walk,BlogCatalog
train,17,40,16,2.5,1,6,123,16,50,256,400,5,walk,BlogCatalog
train,18,40,16,2.5,3,8,123,16,50,256,400,5,walk,BlogCatalog
train,19,38,16,2.375,1,6,123,16,50,256,400,5,walk,BlogCatalog
train,20,32,16,2.0,0,10,123,16,50,256,400,5,walk,BlogCatalog
train,21,36,16,2.25,2,8,123,16,50,256,400,5,walk,BlogCatalog
train,22,50,16,3.125,5,5,123,16,50,256,400,5,walk,BlogCatalog
train,23,38,16,2.375,2,8,123,16,50,256,400,5,walk,BlogCatalog
train,24,36,16,2.25,2,9,123,16,50,256,400,5,walk,BlogCatalog
train,25,50,16,3.125,4,4,123,16,50,256,400,5,walk,BlogCatalog
train,26,32,16,2.0,0,9,123,16,50,256,400,5,walk,BlogCatalog
train,27,32,16,2.0,1,13,123,16,50,256,400,5,walk,BlogCatalog
train,28,36,16,2.25,2,8,123,16,50,256,400,5,walk,BlogCatalog
train,29,36,16,2.25,0,9,123,16,50,256,400,5,walk,BlogCatalog
train,30,38,16,2.375,3,10,123,16,50,256,400,5,walk,BlogCatalog
train,31,38,16,2.375,4,11,123,16,50,256,400,5,walk,BlogCatalog
train,32,50,16,3.125,5,6,123,16,50,256,400,5,walk,BlogCatalog
train,33,34,16,2.125,2,13,123,16,50,256,400,5,walk,BlogCatalog
train,34,44,16,2.75,4,7,123,16,50,256,400,5,walk,BlogCatalog
train,35,38,16,2.375,2,8,123,16,50,256,400,5,walk,BlogCatalog
train,36,46,16,2.875,4,5,123,16,50,256,400,5,walk,BlogCatalog
train,37,42,16,2.625,1,6,123,16,50,256,400,5,walk,BlogCatalog
train,38,42,16,2.625,2,5,123,16,50,256,400,5,walk,BlogCatalog
train,39,36,16,2.25,1,9,123,16,50,256,400,5,walk,BlogCatalog
train,40,40,16,2.5,3,6,123,16,50,256,400,5,walk,BlogCatalog
train,41,42,16,2.625,5,8,123,16,50,256,400,5,walk,BlogCatalog
train,42,34,16,2.125,2,13,123,16,50,256,400,5,walk,BlogCatalog
train,43,44,16,2.75,4,6,123,16,50,256,400,5,walk,BlogCatalog
train,44,54,16,3.375,9,5,123,16,50,256,400,5,walk,BlogCatalog
train,45,40,16,2.5,3,6,123,16,50,256,400,5,walk,BlogCatalog
train,46,38,16,2.375,1,6,123,16,50,256,400,5,walk,BlogCatalog
train,47,38,16,2.375,0,7,123,16,50,256,400,5,walk,BlogCatalog
train,48,32,16,2.0,0,10,123,16,50,256,400,5,walk,BlogCatalog
train,49,30,16,1.875,0,15,123,16,50,256,400,5,walk,BlogCatalog
pred,0,30,16,1.875,0,15,123,16,50,256,400,5,walk,BlogCatalog
pred,1,30,16,1.875,0,15,123,16,50,256,400,5,walk,BlogCatalog
pred,2,36,16,2.25,2,11,123,16,50,256,400,5,walk,BlogCatalog
pred,3,32,16,2.0,0,13,123,16,50,256,400,5,walk,BlogCatalog
pred,4,32,16,2.0,0,10,123,16,50,256,400,5,walk,BlogCatalog
pred,5,32,16,2.0,1,14,123,16,50,256,400,5,walk,BlogCatalog
pred,6,32,16,2.0,1,14,123,16,50,256,400,5,walk,BlogCatalog
pred,7,33,16,2.0625,0,10,123,16,50,256,400,5,walk,BlogCatalog
pred,8,32,16,2.0,0,10,123,16,50,256,400,5,walk,BlogCatalog
pred,9,32,16,2.0,0,12,123,16,50,256,400,5,walk,BlogCatalog
pred,10,36,16,2.25,2,11,123,16,50,256,400,5,walk,BlogCatalog
pred,11,36,16,2.25,1,10,123,16,50,256,400,5,walk,BlogCatalog
pred,12,33,16,2.0625,0,11,123,16,50,256,400,5,walk,BlogCatalog
pred,13,30,16,1.875,0,15,123,16,50,256,400,5,walk,BlogCatalog
pred,14,34,16,2.125,1,8,123,16,50,256,400,5,walk,BlogCatalog
pred,15,34,16,2.125,0,12,123,16,50,256,400,5,walk,BlogCatalog
pred,16,32,16,2.0,0,11,123,16,50,256,400,5,walk,BlogCatalog
